latitud,longitud,price,beds
45.5388252,-73.7031137,699000,4
45.5388468,-73.6056395,449000,2
45.5390991,-73.570655,765000,1
45.5391332,-73.5775569,279000,3
45.5397315,-73.609662,629000,2
45.5397611,-73.6983049,1059900,3
45.539963,-73.6301338,999999,4
45.5400402,-73.6933152,1100000,6
45.5400529,-73.6161934,40000,3
45.5407402,-73.5434874,589000,1
45.5408402,-73.6056697,649999,4
45.5408457,-73.5444736,299000,1
45.5409843,-73.6735541,779000,2
45.5410168,-73.6021084,767000,3
45.5410863,-73.6067045,624800,4
45.5411774,-73.5511227,284000,1
45.5414155,-73.5396305,477495,2
45.5414155,-73.5396305,477495,1
45.5414155,-73.5396305,343715,1
45.5414746,-73.6949639,669900,4
45.5415526,-73.5895565,1250000,1
45.541593,-73.6953028,348888,3
45.5416653,-73.5860519,439900,3
45.5416763,-73.586076,474000,2
45.5418766,-73.6270425,1095000,1
45.541927,-73.6161053,569000,2
45.5419513,-73.6458083,609000,2
45.542009,-73.6136196,339000,2
45.5421127,-73.556483,525000,5
45.5421198,-73.6992172,1088800,6
45.5422324,-73.6467872,525000,3
45.542253,-73.573717,1749000,2
45.542253,-73.573717,849000,2
45.542253,-73.573717,424900,12
45.5423146,-73.6279042,450000,2
45.5424629,-73.5395872,439000,5
45.5427128,-73.5752994,508280,2
45.5427128,-73.5752994,395000,12
45.5427128,-73.5752994,382000,2
45.5427128,-73.5752994,354300,2
45.5427128,-73.5752994,281900,1
45.5427128,-73.5752994,277900,1
45.5427128,-73.5752994,256500,1
45.5427128,-73.5752994,255500,1
45.5428998,-73.6299384,352381,2
45.5429079,-73.6299665,259704,3
45.5429381,-73.5456319,389700,3
45.5431493,-73.6863813,825000,5
45.5432595,-73.5399406,649000,3
45.5432714,-73.5972419,479000,2
45.5432754,-73.5552444,870000,4
45.5432924,-73.5526904,649000,1
45.5432992,-73.6976821,1100000,1
45.5433932,-73.5452834,399000,3
45.5434232,-73.5398435,515000,3
45.5434789,-73.5615916,248800,1
45.5437545,-73.6284829,839900,3
45.5437545,-73.6284829,749000,3
45.5437545,-73.6284829,699000,4
45.5437545,-73.6284829,334000,2
45.5440265,-73.5492631,359000,3
45.544066,-73.5455994,969000,4
45.5443588,-73.7009865,749000,3
45.544391,-73.5953397,445000,3
45.5444418,-73.5377886,381999,2
45.5444418,-73.5377886,343299,4
45.5444418,-73.5377886,337999,2
45.5445423,-73.6218036,985000,1
45.5446485,-73.5965213,389000,2
45.5447308,-73.6749352,629000,3
45.5448041,-73.5704073,652315,3
45.5448041,-73.5704073,425000,2
45.5448791,-73.5933925,424000,2
45.5451127,-73.5828065,499000,3
45.5455196,-73.6740929,409000,3
45.5455352,-73.5765617,899000,2
45.5456521,-73.6763193,599700,3
45.5458177,-73.572065,679000,2
45.5459678,-73.5665587,729700,3
45.5462763,-73.5369179,309000,2
45.5463588,-73.5754034,759000,3
45.5465158,-73.5780896,699000,3
45.5467464,-73.5554171,780000,7
45.54696,-73.585698,638888,2
45.5470385,-73.6446203,750000,2
45.5470526,-73.5370958,799000,2
45.5471804,-73.5545896,325000,2
45.5472102,-73.5788676,737000,2
45.547298,-73.602803,279000,2
45.547347,-73.6833712,819000,4
45.5474475,-73.5978502,869000,1
45.5475059,-73.6850689,997000,7
45.5475083,-73.6828078,649800,2
45.547612,-73.5706649,679800,3
45.5477739,-73.5517869,269000,3
45.5477805,-73.539934,625000,2
45.5479223,-73.5397691,249000,2
45.5479697,-73.5399149,249000,3
45.5480188,-73.5874463,448900,2
45.5480693,-73.560272,349800,4
45.5480848,-73.5427386,890000,2
45.5482653,-73.6600657,949000,4
45.5482878,-73.5409024,599000,3
45.5484445,-73.5564903,775000,4
45.5487033,-73.5635144,426700,3
45.5493146,-73.5793334,890000,3
45.5494982,-73.5834759,1350000,3
45.5496079,-73.5995245,1349000,3
45.5497048,-73.5661633,349800,2
45.5498069,-73.648023,739000,4
45.5499561,-73.539668,599000,2
45.5500888,-73.540078,424000,2
45.550168,-73.5439817,319000,2
45.5509421,-73.6067573,569000,2
45.5510585,-73.6171412,719900,2
45.5511524,-73.5610182,437700,2
45.5512764,-73.6395743,429000,3
45.5512851,-73.5493581,259000,2
45.5513296,-73.6040607,499900,3
45.5513296,-73.6040607,499900,11
45.5513296,-73.6040607,419000,2
45.5513296,-73.6040607,399000,2
45.5514366,-73.5414595,465000,2
45.5514366,-73.5414595,380000,2
45.5514404,-73.5743584,719000,3
45.5516795,-73.5499759,239000,1
45.5517527,-73.5787266,799000,3
45.5518298,-73.6311345,368000,2
45.5519026,-73.5429256,249900,1
45.5519198,-73.5714061,349900,11
45.5522146,-73.5769499,499000,3
45.5522235,-73.5321118,299000,2
45.5523844,-73.5929263,759700,4
45.5524468,-73.5967288,879000,3
45.5524796,-73.5506711,929000,5
45.5525123,-73.6198152,775000,1
45.5525133,-73.5545849,564900,3
45.5525133,-73.5545849,442900,2
45.5525133,-73.5545849,442900,3
45.5525133,-73.5545849,430900,2
45.5525133,-73.5545849,417900,3
45.5525133,-73.5545849,411900,2
45.5525133,-73.5545849,396900,2
45.5527945,-73.6155801,719000,3
45.5529572,-73.6304139,379000,2
45.553326,-73.5554109,500000,3
45.5533862,-73.603123,434000,2
45.5533888,-73.5331376,799000,5
45.5538249,-73.5588018,825000,3
45.5538974,-73.5874993,549000,4
45.5539591,-73.5381278,670000,2
45.5540126,-73.613209,649000,2
45.5540934,-73.6317804,628000,3
45.5544732,-73.653572,967000,3
45.5544917,-73.6536369,367000,2
45.5545953,-73.6322747,799000,3
45.5545994,-73.5361151,227000,2
45.554622,-73.5788031,249000,4
45.5548548,-73.6189896,359000,1
45.5548932,-73.602664,659000,2
45.5548945,-73.5501785,649000,3
45.5550521,-73.604178,879000,5
45.5554933,-73.5740485,371900,2
45.5554933,-73.5740485,355900,4
45.5554933,-73.5740485,327900,2
45.5554933,-73.5740485,322900,2
45.5556276,-73.6728982,949000,4
45.5556483,-73.5716728,624800,2
45.5563295,-73.6509105,399000,2
45.5564748,-73.5379121,239000,1
45.557224,-73.5396003,725000,2
45.5572928,-73.537785,649000,2
45.5573758,-73.5913435,729000,2
45.557627,-73.5294693,295000,3
45.557691,-73.5340895,1249000,5
45.5580157,-73.5394002,369000,2
45.5580948,-73.5396426,369900,2
45.5581043,-73.6013388,995000,2
45.5582479,-73.5290865,639000,2
45.558311,-73.5350918,1250000,3
45.5584784,-73.5949207,499000,3
45.5585012,-73.5909503,759000,3
45.5585947,-73.6027836,729000,4
45.5591793,-73.5461806,349000,2
45.5591796,-73.5357338,345000,3
45.5597093,-73.5367453,489000,1
45.5597819,-73.5767745,599000,3
45.5598323,-73.591946,1499900,2
45.5599068,-73.5959819,525000,2
45.5606937,-73.5797322,449800,2
45.5607885,-73.5781797,566700,2
45.5608727,-73.5924014,599000,3
45.5609692,-73.5739576,999000,8
45.5616992,-73.6643864,985000,2
45.5617302,-73.6429855,724500,4
45.5621322,-73.6566491,499900,1
45.5626253,-73.6104549,775000,4
45.5628144,-73.5748825,550000,3
45.5628343,-73.5909423,675000,1
45.5634472,-73.5772521,865000,12
45.5637202,-73.6486627,788000,2
45.5638369,-73.6165982,479000,2
45.5640843,-73.6465483,595000,3
45.5663182,-73.5848104,969000,3
45.5665251,-73.6538872,625000,3
45.56662,-73.6605797,289500,3
45.5671534,-73.6157122,559000,3
45.5675886,-73.5848907,644000,2
45.5681638,-73.5230438,565000,4
45.5681934,-73.5792627,299000,2
45.5682068,-73.5793055,375000,2
45.5683878,-73.5845491,499900,2
45.5685032,-73.5826014,418000,4
45.5691639,-73.5847118,799000,4
45.5691814,-73.5939459,599000,3
45.5695261,-73.626006,699000,3
45.5696984,-73.5248776,685000,3
45.569776,-73.6512561,319900,2
45.5699114,-73.6601509,909000,4
45.5700388,-73.5548999,595000,3
45.5701956,-73.6324986,489000,3
45.5704475,-73.6392278,595000,2
45.5705166,-73.5549111,535000,5
45.5708684,-73.5516489,599000,2
45.5709339,-73.5313429,489900,3
45.5713578,-73.6027736,350000,3
45.5713578,-73.6027736,184000,1
45.5714254,-73.5596889,2249000,3
45.5714588,-73.652187,619000,4
45.5714651,-73.5343982,649000,3
45.5715302,-73.6247148,449000,2
45.5717307,-73.5711813,270000,2
45.5719091,-73.6533419,529000,12
45.5721378,-73.5585456,1199000,4
45.5721777,-73.534464,427900,2
45.5722465,-73.6425004,500000,4
45.5725962,-73.5388084,229000,1
45.5728572,-73.5859016,358000,3
45.5733097,-73.6357622,699000,3
45.5734772,-73.5527116,535000,3
45.5735132,-73.561472,1395000,5
45.5736789,-73.5353761,2088000,3
45.5737245,-73.5539439,289000,1
45.5740701,-73.5483823,319000,2
45.5743977,-73.544622,1277000,4
45.5747972,-73.5407763,529000,2
45.5752782,-73.6306121,489000,3
45.5753135,-73.6494317,649000,2
45.5755051,-73.649396,599000,4
45.5768029,-73.5462283,328000,2
45.5769041,-73.656335,1339000,12
45.5770728,-73.5528381,285000,2
45.5771777,-73.5501031,299000,2
45.5771789,-73.5923519,745000,5
45.5775757,-73.5693648,715000,3
45.5779458,-73.5665522,1125000,4
45.578864,-73.6387087,224900,1
45.578864,-73.6387087,219900,2
45.578864,-73.6387087,210900,2
45.579017,-73.6468337,599000,4
45.5793215,-73.652904,220000,2
45.5795809,-73.6124973,949000,1
45.5796249,-73.6433646,257000,2
45.5796375,-73.5780068,779000,3
45.5799706,-73.5421315,649900,4
45.5804944,-73.594533,875000,1
45.5815058,-73.6369881,519000,3
45.5817442,-73.6169599,850000,3
45.5822424,-73.6211158,479000,3
45.5823511,-73.6370742,319000,5
45.5824722,-73.5793577,749000,3
45.5828118,-73.5957828,649000,2
45.5828272,-73.6445514,550000,2
45.5831772,-73.5734695,669000,2
45.5833616,-73.6435063,229000,2
45.5833616,-73.6435063,204000,2
45.5834985,-73.6391038,689000,3
45.5840794,-73.5843982,515000,3
45.5841368,-73.5328938,589900,3
45.5841499,-73.5420278,445000,3
45.5841499,-73.5420278,435000,2
45.5842039,-73.6298953,205000,2
45.5843218,-73.5844793,189000,2
45.5845274,-73.6201611,568000,3
45.5853017,-73.6391687,419000,3
45.5855846,-73.5573537,799000,5
45.5856949,-73.6182661,579000,2
45.5858709,-73.5531403,639000,3
45.5859179,-73.5775456,699900,4
45.5862239,-73.6445912,345000,3
45.5864479,-73.5091782,318000,3
45.5864664,-73.5516569,664500,3
45.5866884,-73.5093243,465000,3
45.5871859,-73.561484,599900,3
45.5872543,-73.5114569,279000,2
45.5875798,-73.6437503,405886,2
45.5877921,-73.6414939,559000,2
45.5881537,-73.5146824,460000,1
45.5884291,-73.6317279,549000,1
45.5884291,-73.6317279,439000,1
45.5886433,-73.5879943,679000,3
45.5886605,-73.6480337,299000,3
45.5886605,-73.6480337,299000,3
45.5886605,-73.6480337,235000,2
45.5886605,-73.6480337,200000,1
45.5887207,-73.6059203,699000,12
45.5892494,-73.517722,576000,3
45.5897703,-73.5659563,879000,3
45.5899563,-73.6113576,1150000,3
45.5901017,-73.6087264,835000,3
45.5903926,-73.633955,670000,7
45.5904276,-73.5124643,280000,3
45.5907651,-73.5194234,690000,4
45.5910698,-73.5218591,499000,2
45.5911959,-73.6075724,1150000,2
45.5912166,-73.6460749,225000,1
45.5920852,-73.630267,214900,2
45.5920852,-73.630267,152000,4
45.5928937,-73.5578912,899000,2
45.5932172,-73.5246608,329888,3
45.5939897,-73.6091396,1289000,3
45.5942027,-73.5484996,719000,4
45.5944359,-73.636235,459000,3
45.5944834,-73.595873,729000,4
45.5945846,-73.6033852,939000,2
45.5950215,-73.5345955,419888,3
45.595347,-73.5927975,985000,4
45.595473,-73.5614264,357700,2
45.5954847,-73.5622084,499000,3
45.5958592,-73.6388846,579900,2
45.596089,-73.6299717,394000,3
45.5961342,-73.645409,819000,3
45.596253,-73.6448064,349000,3
45.5967375,-73.640366,209990,2
45.596971,-73.5901797,959000,3
45.5969971,-73.603407,999000,2
45.597324,-73.5138312,449900,1
45.5975266,-73.6430441,305000,3
45.5976936,-73.6081624,229900,2
45.5978376,-73.5902806,1050000,1
45.5979589,-73.5269517,224900,2
45.5979969,-73.5896136,679000,3
45.5980261,-73.5122532,729000,5
45.5983485,-73.5558809,259000,3
45.5985142,-73.6431942,459000,3
45.5986361,-73.605704,979000,2
45.5988542,-73.5248691,660000,1
45.5990204,-73.5478499,724900,3
45.5991512,-73.6405656,325000,4
45.5991882,-73.5107459,300000,1
45.5992301,-73.5107495,300000,1
45.6001227,-73.6057815,850000,4
45.6002563,-73.6265704,389000,3
45.6015173,-73.5255155,789000,2
45.6015279,-73.5486185,895000,3
45.6017191,-73.6328091,399900,3
45.6017776,-73.5347328,425000,1
45.6018343,-73.5500565,629000,4
45.6021687,-73.536069,485000,4
45.6022367,-73.5107029,344000,2
45.6022868,-73.5110682,399000,1
45.6024166,-73.5106928,419000,3
45.6025495,-73.6226279,499000,3
45.6026971,-73.5286856,639000,2
45.6027015,-73.5106767,516000,2
45.6028983,-73.6401581,549000,3
45.6030579,-73.533474,327065,2
45.6030816,-73.5801512,132000,1
45.6033362,-73.6316971,429000,2
45.6037126,-73.5794665,339500,5
45.6037126,-73.5794665,309000,3
45.604599,-73.5546603,689900,12
45.6048313,-73.5179892,389000,3
45.6052262,-73.6364443,274900,3
45.6056024,-73.5148528,224000,2
45.6057706,-73.5232002,459000,3
45.605844,-73.5123768,499000,3
45.6065333,-73.5832997,229000,2
45.6066078,-73.6252711,499000,3
45.6066115,-73.545778,549900,4
45.6066419,-73.6238005,475000,7
45.6067795,-73.5235204,429000,3
45.6068965,-73.5277294,579000,3
45.6069523,-73.6384235,720000,2
45.6070767,-73.5466703,624900,3
45.607091,-73.5212495,489000,3
45.6071364,-73.6316504,329000,2
45.6075863,-73.5115992,234900,2
45.6076785,-73.6398322,330000,12
45.6083,-73.5904185,549000,3
45.6086173,-73.5440794,289000,4
45.6087399,-73.5161537,339000,3
45.6088621,-73.5126501,419700,2
45.6093721,-73.5112257,262000,5
45.6093864,-73.5112204,224900,2
45.6094888,-73.5224234,310000,2
45.6095566,-73.5196301,309000,2
45.6098611,-73.5276504,549900,3
45.6100133,-73.5114529,309000,3
45.6104247,-73.6135194,489000,2
45.6104663,-73.5135487,485000,3
45.6105827,-73.5131583,639000,12
45.6105956,-73.633232,652888,3
45.6105956,-73.633232,639000,2
45.6106104,-73.5256755,550000,2
45.6106657,-73.6219927,589000,3
45.6109881,-73.5293335,259900,2
45.6113256,-73.6341903,524000,3
45.611369,-73.6278744,349000,3
45.611376,-73.5371616,534500,3
45.6113907,-73.518838,269500,2
45.6114001,-73.5188916,279500,3
45.611517,-73.6102503,299900,3
45.6118163,-73.6282198,399000,4
45.6118206,-73.5223958,390000,2
45.6119287,-73.5318111,249900,2
45.6120369,-73.6248805,429000,4
45.6120409,-73.615088,409000,2
45.6123182,-73.5103905,339900,3
45.6125036,-73.5377347,499000,3
45.6127175,-73.5385313,589000,3
45.6127692,-73.5526924,559000,2
45.6128444,-73.6350999,237700,2
45.6138184,-73.6362417,1289000,5
45.6142277,-73.6124576,525000,2
45.6152605,-73.5449325,484500,3
45.61713,-73.6151502,229000,2
45.61713,-73.6151502,224900,2
45.61713,-73.6151502,188000,2
45.6179161,-73.6136533,279000,3
45.6179161,-73.6136533,180000,1
45.6242839,-73.5947067,729000,3
45.6255387,-73.5886903,419000,3
45.6255645,-73.5982684,265000,2
45.6265091,-73.5015505,429000,2
45.6266678,-73.5961463,319000,3
45.6279898,-73.5965518,625000,4
45.6282027,-73.6208386,259000,2
45.6286089,-73.6018835,349000,4
45.6287838,-73.6009288,534000,3
45.6288448,-73.6196802,277000,2
45.6288448,-73.6196802,274900,12
45.6288448,-73.6196802,270000,3
45.6288448,-73.6196802,268000,1
45.6289688,-73.6198613,424900,12
45.6289688,-73.6198613,264900,3
45.6289688,-73.6198613,259900,3
45.6289688,-73.6198613,249700,2
45.6289688,-73.6198613,239900,2
45.6290606,-73.6193647,209000,5
45.6298703,-73.6146677,169000,2
45.6301955,-73.6067509,475000,4
45.6303893,-73.5994859,319000,3
45.6304939,-73.5907619,299000,2
45.6307897,-73.5861135,419000,4
45.6307999,-73.5028447,389000,3
45.6308397,-73.5001926,975000,3
45.6308462,-73.6029752,209000,3
45.6312374,-73.5065241,549000,12
45.6313459,-73.6068465,499000,4
45.6326522,-73.6019581,249000,2
45.6327347,-73.6031805,229900,2
45.6329086,-73.6025577,178000,2
45.6330112,-73.6070511,289900,2
45.635593,-73.6018459,849000,4
45.6358924,-73.5985965,329000,3
45.6359383,-73.5987187,158000,1
45.6362366,-73.597925,314900,3
45.6368693,-73.5779569,459500,3
45.6396456,-73.6027861,789000,7
45.6402117,-73.6019099,479900,3
45.6402295,-73.6018785,469900,3
45.6407676,-73.5851578,789000,5
45.6407844,-73.5797889,789000,4
45.6415815,-73.5004515,389000,2
45.6415815,-73.5004515,275000,3
45.6416017,-73.5127567,450000,4
45.641786,-73.5128218,249000,4
45.641786,-73.5128218,239900,2
45.641786,-73.5128218,237500,2
45.641786,-73.5128218,229000,2
45.641786,-73.5128218,210000,3
45.641786,-73.5128218,209900,2
45.641786,-73.5128218,205000,2
45.641786,-73.5128218,184999,2
45.641786,-73.5128218,169000,1
45.6418243,-73.5095472,369000,4
45.6421565,-73.5115841,529000,12
45.6423144,-73.5731231,250000,3
45.6423666,-73.5731793,280000,5
45.642499,-73.5735492,469900,3
45.6450657,-73.5089176,349000,4
45.6456188,-73.594167,489000,2
45.6456188,-73.594167,395000,1
45.6456188,-73.594167,349750,3
45.6456243,-73.5887048,349000,3
45.6466619,-73.5717735,529000,4
45.6466711,-73.5934957,679000,2
45.6466711,-73.5934957,348800,2
45.6473006,-73.5911847,999000,3
45.6474759,-73.5695303,199990,2
45.6475248,-73.5292475,449000,2
45.6475248,-73.5292475,379000,2
45.6486474,-73.567305,198000,3
45.648815,-73.5700575,549000,4
45.6496016,-73.4907513,179000,1
45.6498494,-73.5714694,489000,4
45.6499483,-73.5033582,229000,4
45.6502171,-73.5874557,419000,8
45.650458,-73.4918303,589000,2
45.6512531,-73.5857592,798000,6
45.6512856,-73.4947774,163900,2
45.6513568,-73.5086224,239000,2
45.652241,-73.5062367,169900,2
45.6522565,-73.5084151,174900,2
45.6528866,-73.5014419,177500,2
45.6529712,-73.5021448,169900,2
45.6529712,-73.5021448,169000,12
45.6532947,-73.5740712,218000,2
45.6544088,-73.5606747,395000,4
45.6558709,-73.5692264,599500,4
45.6562152,-73.5525631,749000,4
45.6562362,-73.5728417,449900,5
45.6575659,-73.5702947,299000,6
45.6576276,-73.5030321,399000,3
45.6579694,-73.5607485,215000,12
45.6579694,-73.5607485,192000,2
45.6579694,-73.5607485,189900,2
45.6586914,-73.5530129,295000,4
45.6587709,-73.5679079,180000,5
45.6587889,-73.556272,409000,12
45.6591889,-73.5687265,605000,3
45.6595703,-73.5109504,279900,2
45.6597475,-73.5426609,349900,4
45.6601381,-73.5456292,468000,4
45.66017,-73.5556005,369900,2
45.6601912,-73.5129037,419000,6
45.6603356,-73.5177936,529000,3
45.6603356,-73.5177936,425000,4
45.6607577,-73.512511,479900,5
45.6609407,-73.5593943,525000,2
45.6615781,-73.5652354,229500,2
45.6623471,-73.4954787,284900,3
45.6634919,-73.5020074,259800,3
45.6635276,-73.5499133,319000,3
45.6638077,-73.5551912,724888,4
45.6643074,-73.5459402,349000,2
45.6643294,-73.5157833,589000,1
45.6646178,-73.5007609,419000,4
45.6646479,-73.5579547,798800,5
45.6649139,-73.559209,769000,5
45.6649999,-73.5151203,424900,4
45.6650794,-73.4964585,588000,5
45.6659432,-73.5005887,334500,4
45.6680503,-73.5490387,184900,1
45.66815,-73.5514419,279000,12
45.6696002,-73.552464,369000,4
45.6703049,-73.5382347,574900,3
45.670703,-73.5368415,569900,3
45.670703,-73.5368415,419000,3
45.6725036,-73.5335471,469900,4
45.6725036,-73.5335471,394022,3
45.6729947,-73.5389656,948000,3
45.6731293,-73.5389585,949000,3
45.677048,-73.5019326,239900,2
45.6794326,-73.5020024,249000,3
45.684661,-73.5036681,487700,4
45.6901989,-73.4870248,145000,1
45.6901989,-73.4870248,124900,1
45.6919107,-73.4905322,359500,6
45.6937282,-73.4944258,189000,1
45.6937282,-73.4944258,139000,2
45.6970253,-73.4884965,189500,2
45.6970253,-73.4884965,169700,2
45.6974603,-73.487409,449000,4
45.6992301,-73.487019,591500,2
45.6995996,-73.4839538,1030000,2
45.6995996,-73.4839538,625000,3
45.6995996,-73.4839538,539000,4
45.6995996,-73.4839538,495000,4
45.6995996,-73.4839538,399900,3
45.6995996,-73.4839538,389900,3
45.6995996,-73.4839538,389000,2
45.6995996,-73.4839538,384900,3
45.6995996,-73.4839538,384900,3
45.6995996,-73.4839538,379900,3
45.6995996,-73.4839538,325000,5
45.6995996,-73.4839538,324900,3
45.6995996,-73.4839538,299900,2
45.6995996,-73.4839538,294900,2
45.6995996,-73.4839538,284900,2
45.6995996,-73.4839538,138000,1
45.6999492,-73.4836574,639000,4
45.6999492,-73.4836574,589000,3
